Table with column headers in row 3,,,,,,
"2021 Poverty Estimates for School districts                                                                                                                                                       Source: U.S. Census Bureau, Small Area Income and Poverty Program (SAIPE)                                                                                                              Release date:   December 2022",,,,,,
State Postal Code,State FIPS Code,District ID,Name,Estimated Total Population,Estimated Population 5-17,Estimated number of relevant children 5 to 17 years old in poverty who are related to the householder
NE,31,00023,Maxwell Public Schools,837,157,13
NE,31,73440,Maywood Public Schools,848,148,20
NE,31,73470,McCook Public Schools,"8,952","1,423",174
NE,31,73500,McCool Junction Public Schools,871,187,17
NE,31,73560,McPherson County Schools,365,50,9
NE,31,73590,Mead Public Schools,"1,476",295,14
NE,31,73600,Medicine Valley Public Schools,"1,261",176,29
NE,31,73660,Meridian Public Schools,902,172,18
NE,31,73710,Milford Public Schools,"4,355",833,55
NE,31,73740,Millard Public Schools,"121,964","25,266","1,093"
NE,31,73800,Minatare Public Schools,803,148,29
NE,31,73830,Minden Public Schools,"4,553",881,84
NE,31,73890,Mitchell Public Schools,"3,061",576,70
NE,31,00097,Morrill Public Schools,"2,391",438,67
NE,31,74040,Mullen Public Schools,979,182,16
NE,31,74160,Nebraska City Public Schools,"9,159","1,686",198
NE,31,74220,Neligh-Oakdale Schools,"2,398",407,53
NE,31,74340,Newman Grove Public Schools,"1,318",231,28
NE,31,74370,Niobrara Public Schools,691,112,26
NE,31,74430,Norfolk Public Schools,"30,267","5,449",577
NE,31,00088,Norris School District 160,"10,780","2,634",89
NE,31,00115,North Bend Central Public Schools,"2,979",540,59
NE,31,00022,North Platte Public Schools,"27,213","4,670",666
NE,31,74580,Northwest Public Schools,"4,158",756,84
NE,31,74850,O'Neill Public Schools,"5,160","1,034",119
NE,31,74640,Oakland Craig Public Schools,"2,200",412,48
NE,31,74760,Ogallala Public Schools,"6,696","1,047",170
NE,31,74820,Omaha Public Schools,"373,761","64,955","11,658"
NE,31,74940,Ord Public Schools,"3,360",574,81
NE,31,75000,Osceola Public Schools,"1,452",227,21
NE,31,75030,Osmond Community Schools,"1,295",263,27
NE,31,75060,Overton Public Schools,"1,184",239,27
NE,31,00089,Palmer Public Schools,"1,043",210,19
NE,31,75210,Palmyra District OR-1,"3,521",733,47
NE,31,75270,Papillion-La Vista Community Schools,"67,511","13,663",595
NE,31,75330,Pawnee City Public Schools,"1,521",246,47
NE,31,75360,Paxton Consolidated Schools,"1,023",176,28
NE,31,75390,Pender Public Schools,"1,887",326,32
NE,31,00157,Perkins County Schools,"2,733",495,58
NE,31,75510,Pierce Public Schools,"3,893",755,51
NE,31,75570,Plainview Public Schools,"2,151",412,64
NE,31,75660,Plattsmouth Community Schools,"10,311","1,772",130
NE,31,75690,Pleasanton Public Schools,"1,350",258,14
NE,31,75770,Ponca Public Schools,"2,014",346,25
NE,31,75810,Potter-Dix Public Schools,972,159,26
NE,31,75900,Ralston Public Schools,"21,299","3,038",420
NE,31,75930,Randolph Public Schools,"1,671",294,26
NE,31,75960,Ravenna Public Schools,"2,372",450,66
NE,31,04950,Raymond Central Public Schools,"4,542",848,42
NE,31,75990,Red Cloud Community Schools,"1,399",220,29
NE,31,00184,Riverside Public Schools,"1,545",244,44
NE,31,76170,Rock County Public Schools,"1,265",225,33
NE,31,76380,Sandhills Public Schools,572,94,18
NE,31,76400,Santee Community Schools,652,212,52
NE,31,76410,Sargent Public Schools,898,145,23
NE,31,76450,Schuyler Community Schools,"8,360","1,886",227
NE,31,76470,Scottsbluff Public Schools,"18,396","3,413",628
NE,31,00076,Scribner-Snyder Community Schools,"1,714",316,27
NE,31,76560,Seward Public Schools,"11,186","1,935",101
NE,31,76590,Shelby-Rising City Public Schools,"2,081",371,27
NE,31,76620,Shelton Public Schools,"1,466",290,22
NE,31,76650,Shickley Public Schools,711,115,10
NE,31,76710,Sidney Public Schools,"7,318","1,325",213
NE,31,00066,Silver Lake Public Schools,"1,467",257,19
NE,31,76800,Sioux County Public Schools,787,95,23
NE,31,00122,South Central Nebraska Unified 5,"4,029",698,65
NE,31,00110,South Platte Public Schools,"1,218",187,34
NE,31,76860,South Sioux City Community Schools,"18,063","3,852",552
NE,31,77180,Southern School District 1,"2,401",417,71
NE,31,00109,Southern Valley Schools,"2,635",454,75
NE,31,00178,Southwest Public Schools,"1,885",316,47
NE,31,75630,Springfield Platteview Community Schools,"7,380","1,387",22
NE,31,76980,St. Edward Public Schools,"1,061",214,32
NE,31,00085,St. Paul Public Schools,"3,840",705,63
NE,31,00041,Stanton Community Schools,"2,371",407,25
NE,31,77100,Stapleton Public Schools,833,150,16
NE,31,77190,Sterling Public Schools,"1,292",236,30
NE,31,00082,Stuart Public Schools,791,142,16
NE,31,00189,Summerland Public Schools,"2,494",418,79
NE,31,77340,Sumner-Eddyville-Miller Schools,914,164,22
NE,31,00029,Superior Public Schools,"2,720",414,61
NE,31,00024,Sutherland Public Schools,"1,649",333,26
NE,31,77520,Sutton Public Schools,"2,148",390,42
NE,31,77550,Syracuse-Dunbar-Avoca Schools,"4,517",782,48
NE,31,00071,Tekamah-Herman Community Schools,"3,247",567,47
NE,31,00132,Thayer Central Community Schools,"2,653",461,46
NE,31,77730,Thedford Public Schools,558,109,17
NE,31,05970,Tri County Public Schools,"2,176",379,28
NE,31,00129,Twin River Public Schools,"2,696",467,39
NE,31,19560,Umo N Ho N Nation Public Schools,"1,246",430,129
NE,31,78020,Valentine Community Schools,"4,336",760,98
NE,31,78120,Verdigre Public Schools,"1,031",158,38
NE,31,78210,Wahoo Public Schools,"7,732","1,525",99
NE,31,78240,Wakefield Public Schools,"2,171",498,46
NE,31,78260,Wallace Public School District 65 R,742,163,18
NE,31,78300,Walthill Public Schools,"1,111",300,75
NE,31,00018,Wauneta-Palisade Public Schools,"1,320",197,34
NE,31,78450,Wausa Public Schools,"1,045",227,20
NE,31,00021,Waverly School District 145,"11,446","2,470",82
NE,31,78520,Wayne Community Schools,"7,398",980,71
NE,31,78540,Weeping Water Public Schools,"1,814",307,19
NE,31,00172,West Holt Public Schools,"2,443",474,55
NE,31,00006,West Point Public Schools,"5,817","1,056",72
NE,31,78660,Westside Community Schools,"31,168","5,396",393
NE,31,78670,Wheeler Central Schools,739,91,11
NE,31,78720,Wilber-Clatonia Public Schools,"3,223",595,37
NE,31,00134,Wilcox-Hildreth Public Schools,"1,375",230,33
NE,31,78810,Winnebago Public Schools,"1,953",591,131
NE,31,78840,Winside Public Schools,"1,012",183,19
NE,31,00008,Wisner-Pilger Public Schools,"2,421",415,40
NE,31,78940,Wood River Rural Schools,"2,816",530,71
NE,31,78990,Wynot Public Schools,736,148,8
NE,31,79050,York Public Schools,"9,474","1,599",139
NE,31,79080,Yutan Public Schools,"2,541",502,22
NV,32,00390,Carson City School District,"58,993","8,829","1,303"
NV,32,00030,Churchill County School District,"25,723","4,261",501
NV,32,00060,Clark County School District,"2,292,476","387,797","72,641"
NV,32,00090,Douglas County School District,"49,870","6,053",603
NV,32,00120,Elko County School District,"53,915","10,730","1,125"
NV,32,00150,Esmeralda County School District,743,88,19
NV,32,00180,Eureka County School District,"1,903",361,40
NV,32,00210,Humboldt County School District,"17,648","3,529",462
NV,32,00240,Lander County School District,"5,798","1,180",168
NV,32,00270,Lincoln County School District,"4,525",666,111
NV,32,00300,Lyon County School District,"60,903","9,536","1,224"
NV,32,00330,Mineral County School District,"4,586",657,167
NV,32,00360,Nye County School District,"53,450","6,671","1,515"
NV,32,00420,Pershing County School District,"6,741",821,136
NV,32,00450,Storey County School District,"4,143",409,35
NV,32,00480,Washoe County School District,"493,392","77,724","8,880"
NV,32,00510,White Pine County School District,"9,182","1,359",189
NH,33,01350,Albany School District,780,97,14
NH,33,01380,Allenstown School District,"4,751",654,84
NH,33,01440,Alton School District,"5,964",520,44
NH,33,01470,Amherst School District,"11,785","1,362",44
NH,33,01500,Andover School District,"2,428",392,27
NH,33,01560,Ashland School District,"1,961",132,31
NH,33,01590,Auburn School District,"5,998","1,072",23
NH,33,01620,Barnstead School District,"4,973",527,39
NH,33,01650,Barrington School District,"9,435","1,568",69
NH,33,01680,Bartlett School District,"3,289",330,38
NH,33,01710,Bath School District,"1,090",170,20
NH,33,01740,Bedford School District,"23,385","4,669",119
NH,33,01830,Benton School District,378,27,3
NH,33,01860,Berlin School District,"9,431","1,193",272
NH,33,01890,Bethlehem School District,"2,513",165,19
NH,33,01950,Bow School District,"8,306","1,715",47
NH,33,02010,Brentwood School District,"4,530",338,6
NH,33,02070,Brookline School District,"5,654",669,22
NH,33,02100,Campton School District,"3,383",326,47
NH,33,02130,Candia School District,"4,048",543,24
NH,33,02200,Chatham School District,350,48,4
NH,33,02250,Chester School District,"5,278",922,24
NH,33,02280,Chesterfield School District,"3,592",522,38
NH,33,02310,Chichester School District,"2,690",418,27
NH,33,02340,Claremont School District,"13,090","1,893",289
NH,33,02370,Clarksville School District,294,26,4
NH,33,02400,Colebrook School District,"2,085",252,53
NH,33,02430,Columbia School District,660,57,8
NH,33,02460,Concord School District,"38,958","4,807",499
NH,33,02480,Contoocook Valley School District,"18,964","2,772",274
NH,33,02490,Conway School District,"10,095","1,216",156
NH,33,02510,Coos County School District,80,4,2
NH,33,02520,Cornish School District,"1,634",182,8
NH,33,02550,Croydon School District,810,97,11
NH,33,02580,Deerfield School District,"4,898",766,39
NH,33,02610,Derry School District,"34,620","5,260",346
NH,33,02640,Dover School District,"33,123","4,301",388
NH,33,02670,Dresden School District,"12,011",812,14
NH,33,02730,Dummer School District,306,35,5
NH,33,02760,Dunbarton School District,"3,033",518,11
NH,33,02790,East Kingston School District,"2,462",187,7
NH,33,02850,Eaton School District,416,30,4
NH,33,02870,Ellsworth School District,94,13,3
NH,33,02880,Epping School District,"7,188",998,61
NH,33,02910,Epsom School District,"4,879",688,47
NH,33,02940,Errol School District,298,15,1
NH,33,00017,Exeter Regional Cooperative School District,"34,817","3,048",94
NH,33,02970,Exeter School District,"16,190",996,53
NH,33,02990,Fall Mountain Regional School District,"11,939","1,577",185
NH,33,03000,Farmington School District,"6,801",936,157
NH,33,03090,Franklin School District,"8,822","1,233",207
NH,33,03120,Freedom School District,"1,736",145,11
NH,33,03150,Fremont School District,"4,781",668,19
NH,33,03180,Gilford School District,"7,790","1,125",73
NH,33,03210,Gilmanton School District,"3,992",590,46
NH,33,03240,Goffstown School District,"18,627","2,650",151
NH,33,00035,Gorham Randolph Shelburne Cooperative School District,"3,381",428,50
NH,33,03304,Goshen School District,805,102,9
NH,33,03330,Governor Wentworth Regional School District,"18,862","2,327",230
NH,33,03360,Grantham School District,"3,441",464,18
NH,33,03420,Greenland School District,"4,103",618,21
NH,33,03279,Hale's Location School District,136,2,1
NH,33,03480,Hampstead School District,"9,077","1,386",42
NH,33,03540,Hampton Falls School District,"2,424",246,7
NH,33,03510,Hampton School District,"16,357","1,123",66
NH,33,03600,Hanover School District,"12,011",546,12
NH,33,03630,Harrisville School District,995,120,12
NH,33,03640,Hart's Location School District,70,7,0
NH,33,03660,Haverhill Cooperative School District,"4,640",647,102
NH,33,03690,Henniker School District,"6,243",429,53
NH,33,03720,Hill School District,"1,026",140,10
NH,33,03750,Hillsboro-Deering Cooperative School District,"7,864","1,118",137
NH,33,03780,Hinsdale School District,"3,993",586,72
NH,33,03810,Holderness School District,"2,028",160,18
NH,33,03840,Hollis School District,"8,364",698,20
NH,33,03850,Hollis-Brookline Cooperative School District,"14,019","1,465",34
NH,33,03870,Hooksett School District,"15,009","2,173",128
NH,33,03900,Hopkinton School District,"5,969","1,097",51
NH,33,03930,Hudson School District,"25,463","3,740",226
NH,33,03960,Inter-Lakes School District,"9,300","1,120",124
NH,33,03990,Jackson School District,"1,057",94,7
NH,33,04030,Jaffrey-Rindge Cooperative School District,"11,930","1,715",139
NH,33,00003,John Stark Regional School District,"15,359",768,38
NH,33,04040,Kearsarge Regional School District,"15,964","2,069",159
NH,33,04050,Keene School District,"23,310","2,941",368
NH,33,04080,Kensington School District,"2,113",156,6
NH,33,04140,Laconia School District,"17,071","2,265",344
NH,33,04150,Lafayette Regional School District,"2,046",120,14
NH,33,04170,Landaff School District,451,52,7
NH,33,04230,Lebanon School District,"14,452","1,544",152
NH,33,03303,Lempster School District,"1,130",156,19
NH,33,04260,Lincoln-Woodstock School District,"3,101",365,57
NH,33,04290,Lisbon Regional School District,"2,232",322,72
NH,33,04350,Litchfield School District,"8,501","1,435",55
NH,33,04380,Littleton School District,"6,076",763,116
NH,33,04410,Londonderry School District,"26,054","4,532",172
NH,33,04500,Lyme School District,"1,766",329,10
NH,33,04560,Madison School District,"2,636",326,27
NH,33,04590,Manchester School District,"115,956","14,859","2,502"
NH,33,04620,Marlborough School District,"2,120",315,46
NH,33,04650,Marlow School District,758,112,14
NH,33,04670,Mascenic Regional School District,"7,197","1,244",110
NH,33,04680,Mascoma Valley Regional School District,"10,382","1,216",114
NH,33,03276,Mason School District,"1,452",219,10
NH,33,04740,Merrimack School District,"26,704","4,256",154
NH,33,04760,Merrimack Valley School District,"18,456","2,591",231
NH,33,04770,Middleton School District,"1,844",278,27
NH,33,04800,Milan School District,"1,359",185,30
NH,33,04830,Milford School District,"16,175","2,462",157
NH,33,00616,Milton School District,"4,534",609,67
NH,33,04890,Monadnock Regional School District,"14,079","1,902",210
NH,33,04920,Monroe School District,874,151,14
NH,33,04950,Mont Vernon School District,"2,591",332,11
NH,33,04960,Moultonborough School District,"5,055",541,50
NH,33,04980,Nashua School District,"91,569","12,466","1,375"
NH,33,05010,Nelson School District,636,85,6
NH,33,05040,New Boston School District,"6,124","1,126",43
NH,33,05070,New Castle School District,"1,009",84,2
NH,33,05190,Newfields School District,"1,785",141,6
NH,33,05220,Newfound Area School District,"11,136","1,344",170
NH,33,05250,Newington School District,818,99,6
NH,33,05280,Newmarket School District,"9,513","1,031",74
NH,33,05310,Newport School District,"6,368",874,134
NH,33,05370,North Hampton School District,"4,578",406,13
NH,33,05400,Northumberland School District,"2,127",293,54
NH,33,05430,Northwood School District,"4,682",662,41
NH,33,05460,Nottingham School District,"5,275",785,36
NH,33,05520,Oyster River Cooperative School District,"22,184","2,367",63
NH,33,05550,Pelham School District,"14,260","2,276",76
NH,33,05580,Pembroke School District,"7,274","1,132",91
NH,33,99965,Pemi-Baker Regional School District,"19,244",751,82
NH,33,05670,Piermont School District,778,120,18
NH,33,05700,Pittsburg School District,801,54,13
NH,33,05730,Pittsfield School District,"4,113",596,104
NH,33,05760,Plainfield School District,"2,486",356,14
NH,33,05790,Plymouth School District,"6,761",441,77
NH,33,05820,Portsmouth School District,"22,150","2,358",142
NH,33,05830,Profile School District,"4,559",276,32
NH,33,00049,Prospect Mountain High School Joint Maintenance Agreement District,"10,937",517,27
NH,33,05880,Raymond School District,"10,778","1,360",102
NH,33,33009,Rivendell Interstate School District,"1,252",158,20
NH,33,05940,Rochester School District,"32,871","4,482",610
NH,33,05970,Rollinsford School District,"2,627",374,21
NH,33,06000,Rumney School District,"1,516",118,25
NH,33,06030,Rye School District,"5,592",648,32
NH,33,06060,Salem School District,"30,354","4,011",167
NH,33,06080,Sanborn Regional School District,"11,119","1,505",78
NH,33,06150,Seabrook School District,"8,475",566,81
NH,33,06180,Shaker Regional School District,"9,811","1,425",126
NH,33,06240,Somersworth School District,"11,993","1,660",216
NH,33,06260,Souhegan Cooperative School District,"14,376",926,21
